STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
60…1,001387103,C,3,700,A,61,0
60…1,001417168,C,3,700,C,61,0
60…2,001403117,C,3,700,C+,61,0
60…3,001387103,C,3,700,A,61,0
60…3,001420111,C,3,700,D+,61,0
60…4,001403117,C,3,700,B,61,0
60…4,001387103,C,3,700,B+,61,0
60…5,001403117,C,3,700,A,61,0
60…6,001387103,C,3,700,B+,61,0
60…6,001403117,C,3,700,B+,61,0
60…7,001387103,C,3,700,A,61,0
60…7,001417168,C,3,700,D,61,0
60…8,001417168,C,3,700,B,61,0
60…8,001387103,C,3,700,B+,61,0
60…9,001403117,C,3,700,B,61,0
60…12,001403117,C,3,700,A,61,0
60…13,001387101,C,3,700,A,61,0
60…13,001403117,C,3,700,C+,61,0
60…15,001403117,C,3,700,B,61,0
60…18,001403117,C,3,700,B,61,0
60…19,001403117,C,3,700,B,61,0
60…21,001387103,C,3,700,A,61,0
60…21,001403117,C,3,700,A,61,0
60…23,001387101,C,3,700,B+,61,0
60…23,001403117,C,3,700,B+,61,0
60…29,001403117,C,3,700,C,61,0
60…30,001403117,C,3,700,B+,61,0
60…31,001387101,C,3,700,A,61,0
60…31,001403117,C,3,700,A,61,0
60…32,001403117,C,3,700,B,61,0
60…36,001417168,C,3,700,D,61,0
60…37,001403117,C,3,700,B,61,0
60…38,001403117,C,3,700,B+,61,0
60…40,001387103,C,3,700,A,61,0
60…40,001403117,C,3,700,C+,61,0
60…46,001387103,C,3,845,A,61,0
60…46,001417168,C,3,845,F,61,0
60…48,001387103,C,3,845,B+,61,0
60…48,001420112,C,3,845,C,61,0
60…49,001355113,C,3,845,C+,61,0
60…49,001417168,C,3,845,D+,61,0
60…50,001387103,C,3,845,A,61,0
60…51,001417168,C,3,845,D,61,0
60…51,001355113,C,3,845,D,61,0
60…54,001387103,C,3,845,A,61,0
60…54,001420111,C,3,845,F,61,0
60…55,001417168,C,3,845,C,61,0
60…55,001355113,C,3,845,C,61,0
60…56,002714101,C,3,845,A,61,0
60…56,001417168,C,3,845,D+,61,0
60…57,001387103,C,3,845,A,61,0
60…57,001420111,C,3,845,D,61,0
60…61,001387103,C,3,845,A,61,0
60…61,001420111,C,3,845,C,61,0
60…63,001387103,C,3,845,A,61,0
60…63,001420111,C,3,845,D,61,0
60…64,001387103,C,3,845,A,61,0
60…64,001420111,C,3,845,B,61,0
60…65,001387103,C,3,845,A,61,0
60…65,001417168,C,3,845,F,61,0
60…66,001387103,C,3,845,A,61,0
60…68,001387103,C,3,845,A,61,0
60…70,001417168,C,3,845,D,61,0
60…72,001420111,C,3,845,C,61,0
60…74,001387103,C,3,845,A,61,0
60…75,001387103,C,3,845,A,61,0
60…75,001417168,C,3,845,D,61,0
60…77,001387103,C,3,845,A,61,0
60…79,002714101,C,3,845,A,61,0
60…81,001387103,C,3,845,A,61,0
60…82,001417168,C,3,845,C+,61,0
60…83,001387103,C,3,845,A,61,0
60…84,001387103,C,3,845,A,61,0
60…84,001417168,C,3,845,C+,61,0
60…85,001387103,C,3,845,A,61,0
60…85,001420111,C,3,845,D,61,0
60…86,001387103,C,3,845,A,61,0
