STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
63…216,2714101,C,3,700,A,65,0
63…216,1371111,C,1,700,C+,65,0
63…220,2714101,C,3,700,A,65,0
63…224,2714101,C,3,700,A,65,0
63…226,2714101,C,3,700,A,65,0
63…230,2714101,C,3,700,A,65,0
63…231,3751111,C,3,700,A,65,0
63…231,2714101,C,3,700,A,65,0
63…235,2714101,C,3,700,A,65,0
63…235,1371111,C,1,700,B+,65,0
63…235,1355209,C,3,702,C+,65,0
63…236,3751111,C,3,700,A,65,0
63…236,1355119,C,3,700,B+,65,0
63…241,1355205,C,3,700,A,65,0
63…243,1387101,C,3,700,B,65,0
63…244,1355205,C,3,700,A,65,0
63…246,1355205,C,3,700,A,65,0
63…252,1355205,C,3,700,A,65,0
63…252,2714101,C,3,700,A,65,0
63…265,1371111,C,1,700,A,65,0
63…265,1387103,C,3,700,A,65,0
63…265,2714101,C,3,700,A,65,0
63…271,1387102,C,3,700,A,65,0
63…271,1355209,C,3,700,B,65,0
63…273,1355205,C,3,700,B+,65,0
