STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
61…88,002204431,C,3,700,C+,65,1
61…88,001417267,C,3,700,D,65,1
61…88,002204311,C,3,700,D+,65,1
61…88,002204462,C,3,700,D+,65,1
61…91,002204390,C,1,700,A,65,1
61…93,002204452,C,3,700,C,65,1
61…93,002204221,C,3,700,D,65,1
61…93,002204462,C,3,700,D+,65,1
61…93,002204361,C,3,700,F,65,1
61…94,002204462,C,3,700,F,65,1
61…94,002738473,C,3,700,F,65,1
61…94,002714102,C,3,700,F,65,1
61…94,002204495,C,2,700,F,65,1
61…101,002738473,C,3,700,A,65,1
61…101,002714102,C,3,700,B+,65,1
61…101,002204499,C,2,711,B+,65,1
61…102,002204390,C,1,700,B+,65,1
61…103,002204390,C,1,700,B+,65,1
61…105,002204499,C,2,711,B+,65,1
61…106,001999141,C,3,701,B,65,1
61…106,001387101,C,3,700,B,65,1
61…106,002204271,C,3,700,D+,65,1
61…106,002204495,C,2,700,W,65,1
61…109,002204390,C,1,700,B+,65,1
61…109,002204462,C,3,700,D+,65,1
61…111,001355209,C,3,705,B,65,1
61…111,002204390,C,1,700,B+,65,1
61…113,002738473,C,3,700,A,65,1
61…113,002204495,C,2,700,A,65,1
61…113,002714102,C,3,700,B+,65,1
61…113,002204361,C,3,700,D,65,1
61…113,002204462,C,3,700,D+,65,1
61…115,002738473,C,3,700,A,65,1
61…115,002714102,C,3,700,B+,65,1
61…115,002204361,C,3,700,D,65,1
61…124,001200101,C,3,700,A,65,1
61…124,002204499,C,2,711,A,65,1
61…124,001371111,C,1,703,B,65,1
61…124,002204431,C,3,700,D+,65,1
61…124,002204462,C,3,700,D+,65,1
61…125,002204390,C,1,700,B+,65,1
61…125,001417267,C,3,701,C,65,1
61…133,002204390,C,1,700,B,65,1
61…133,002204361,C,3,700,F,65,1
61…135,002204462,C,3,700,D,65,1
61…135,002204452,C,3,700,D,65,1
61…135,002204271,C,3,700,D,65,1
61…135,002204361,C,3,700,F,65,1
61…135,002204499,C,2,711,W,65,1
61…136,002204390,C,1,700,B+,65,1
61…144,002738473,C,3,700,A,65,1
61…144,002204495,C,2,700,A,65,1
61…144,002714102,C,3,700,B+,65,1
61…144,002204231,C,3,700,D,65,1
61…144,002204221,C,3,700,F,65,1
61…145,002204231,C,3,700,D,65,1
61…145,002204221,C,3,700,F,65,1
61…145,002204271,C,3,700,F,65,1
61…145,002204361,C,3,700,F,65,1
